title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Good,"Had a comfortable stay. Good to see that hotel staff are using social distancing, sanitizers are placed for customer use, their is a shield at the reception and every one is wearing mask. Room was perfect. No room service after 2200.",October 2020,Macdonald Manchester Hotel,https://www.tripadvisor.com/Hotel_Review-g187069-d659248-Reviews-Macdonald_Manchester_Hotel-Manchester_Greater_Manchester_England.html,"Manchester, United Kingdom",hotels,4.0,4.0
Finger licking good,"We had dinner at Liondi which was fantastic. Great service, reasonable prices, generous portion, good ambiance and super energetic waiter. Got One complementary starter and dessert, from the chef.Highly recommended.",October 2020,Liondi Traditional Greek Restaurant,https://www.tripadvisor.com/Restaurant_Review-g189400-d5041914-Reviews-Liondi_Traditional_Greek_Restaurant-Athens_Attica.html,"Athens, Greece",restaurants,5.0,4.5
Extravagant!!!,The Acropolis of Athens and its monuments are universal symbols of the classical spirit and civilization and form the greatest architectural and artistic complex bequeathed by Greek Antiquity to the world. It’s one of the UNESCO world heritage. It’s €20 entrance fee for foreigners.,October 2020,Acropolis,https://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Fantastic,Excellent lodge!! It was part of our day tour... had lunch there ... superb food and great service. Wide spread buffet of local and western cuisine. Wine was fantastic. Took the tour of the ranch which was mind blowing. It was open safari and the guide was fantastic with very good knowledge. Was able to learn some interesting facts about giraffes and other animals. One of the Must visit places.,September 2020,Okapuka Ranch,https://www.tripadvisor.com/Attraction_Review-g293821-d4096304-Reviews-Okapuka_Ranch-Windhoek_Khomas_Region.html,"Windhoek, Namibia",attractions,5.0,4.0
Good,Nothing much to write as all hotels are following pandemic regulations so restaurants were closed. Room service is available though. Room are modern with standard facilities. Was good to see staff still smiling and accommodating customers needs. Shuttle to LAX is provided. WiFi works slow... disconnected many times. Coffee machine didn’t work. Room and bathroom were well cleaned and sanitized.,September 2020,Hilton Los Angeles Airport,https://www.tripadvisor.com/Hotel_Review-g32655-d84167-Reviews-Hilton_Los_Angeles_Airport-Los_Angeles_California.html,"Los Angeles, California",hotels,3.0,3.5
Excellent!,"The Storehouse covers seven floors surrounding a glass atrium shaped in the form of a pint of Guinness.The ground floor introduces the beer's four ingredients (water, barley, hops and yeast), and the brewery's founder, Arthur Guinness. Other floors feature the history of Guinness advertising and include an interactive exhibit on responsible drinking. The seventh floor houses the Gravity Bar with views of Dublin and where visitors may drink a pint of Guinness included in the price of admission.",July 2019,Guinness Storehouse,https://www.tripadvisor.com/Attraction_Review-g186605-d189694-Reviews-Guinness_Storehouse-Dublin_County_Dublin.html,"Dublin, Ireland",attractions,5.0,4.5
Sophisticated,Trinity is ranked 1st in Ireland. It’s situated in the centre of Ireland’s vibrant capital Dublin. Trinity’s stunning campus is home to a community of scholars from around the world. It’s open to tourists free of cost. You must visit book of Kells museum if you are in love with books.,September 2019,Trinity College Dublin,https://www.tripadvisor.com/Attraction_Review-g186605-d188502-Reviews-Trinity_College_Dublin-Dublin_County_Dublin.html,"Dublin, Ireland",attractions,5.0,4.5
Definitely one of the finest,Definitely one of the finest Indian restaurants in Dublin in terms of ambience. Food quantity was perfect... food authentic taste can be worked on... I liked the energy of the staff and the style of promoting products. Keep it up ...,August 2020,Doolally,https://www.tripadvisor.com/Restaurant_Review-g186605-d17848566-Reviews-Doolally-Dublin_County_Dublin.html,"Dublin, Ireland",restaurants,4.0,4.0
Unwanted,It’s a traditional bar and what better than a fish and chips with beer after the cliffs trek. When we walked in we were told all tables were reserved and directed to the open space which was amazing... but soon realized that as locals started falling they were informed to take any table .. none of the tables were reserved.... that was not cool .... maybe the staff was suspicious of us being tourists... during this pandemic... what ever the reason was I felt discriminated...,August 2020,The Summit Inn,https://www.tripadvisor.com/Restaurant_Review-g212088-d6616941-Reviews-The_Summit_Inn-Howth_County_Dublin.html,"Howth, Ireland",restaurants,3.0,4.0
Calming,"Pure and calming !! You can also start a bit of cliff-walking here, true, but the great view is the thing most people head out to the Howth Summit for.",August 2020,Howth Summit,https://www.tripadvisor.com/Attraction_Review-g212088-d10252390-Reviews-Howth_Summit-Howth_County_Dublin.html,"Howth, Ireland",attractions,4.0,4.5
👎,National museum is close to the royal palace. Downstairs is the galleries devoted to the ancient and medieval periods and upstairs is a display representing modern period of Maldives. Items display weaponry and religious relics engraved in Arabic and Thaana. It’s not wow but if you love history you could consider visiting. 7$ entrance fee is a bit high for it.,August 2020,National Museum,https://www.tripadvisor.com/Attraction_Review-g298571-d1068509-Reviews-National_Museum-Male.html,Male,attractions,2.0,3.5
Average,"It’s a popular swimming point and hangout place for young locals, families and children. In addition to the beach and artificial lagoon there is a volleyball court and a futsal turf pitch.It’s mostly crowded but you can always find a spot. You still have to dress up decent no bikinis and trunks allowed.",August 2020,Artificial Beach,https://www.tripadvisor.com/Attraction_Review-g298571-d6885322-Reviews-Artificial_Beach-Male.html,Male,attractions,3.0,3.5
Fresh,The local market boasts of indigenous fruits and vegetables grown in the Maldives. All vendors are locals stationed at small stalls. Everything looks fresh and so colorful. It can get very crowded and cause a little discomfort as people don’t wait for their turn and come in between. But it’s an experience !!!,August 2020,Male Local Market,https://www.tripadvisor.com/Attraction_Review-g298571-d460007-Reviews-Male_Local_Market-Male.html,Male,attractions,4.0,3.5
Awestruck,"Cliffs of Moher are sea cliffs located at the southwestern edge of the Burren region in County Clare, Ireland. The beauty of the Cliffs of Moher is that they offer us a totally multi-faceted experience of Ireland’s incredible west coast – as much a historical landmark as they are a geographical and geological wonder, conservation hotspot and area of immense natural richness and importance. Stretching for 8km along Ireland’s the west coast, the Cliffs of Moher will leave you awestruck, creating memories that will stay with you forever.",July 2020,Cliffs of Moher,https://www.tripadvisor.com/Attraction_Review-g1184916-d214806-Reviews-Cliffs_of_Moher-Liscannor_County_Clare.html,"Liscannor, Ireland",attractions,5.0,4.5
Heaven,"No words.... just peace.. and serenity
This is where I belong...
You can visit at any season, any month, any day and you’ll be surprised ... Nainital has always something to surprise you.",June 2020,Nainital Lake,https://www.tripadvisor.com/Attraction_Review-g660548-d1222103-Reviews-Nainital_Lake-Nainital_Nainital_District_Uttarakhand.html,"Nainital, India",attractions,5.0,4.5
Great,"Nice ambiance, good food and decent price. Opens after 3 pm. They do have home delivery. I loved green Thai curry, can have it literally every day. Papaya salad was great. But what was not available is mango sticky rice , however they had another options. Service is good and prompt. Staff are welcoming and polite. I would recommend it if you are visiting souq as you will have to park the car in souq parking.",February 2020,Jasmine Thai Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294009-d4556688-Reviews-Jasmine_Thai_Restaurant-Doha.html,"Doha, Qatar",restaurants,4.0,4.5
👍,The most famous beach of Muscut. Mostly crowded during evenings. Finding parking can be challenging during weekends. Sunset was beautiful. Few restaurants like Starbucks and TCHE. Locals generally come for walks. Perfect location for photography as well.,November 2019,Qurum Beach,https://www.tripadvisor.com/Attraction_Review-g1940497-d3591055-Reviews-Qurum_Beach-Muscat_Muscat_Governorate.html,"Muscat, Oman",attractions,5.0,4.0
Amazing,"Amazing place!!Bimmah Sinkhole , is a water-filled depression, structurally a sinkhole, in the limestone of eastern Muscat Governorate in the Sultanate of Oman, very close to the Al Sharqiyah region just off the highway to Sur, few kilometers before Tiwi. Was not crowded and parking was easily available. People had come for picnic.There is small play area for children as well. The water is crystal clear and definitely a treat for swimmers. If you have that daring attitude you can also jump off the cliff.",November 2019,Bimmah Sinkhole,https://www.tripadvisor.com/Attraction_Review-g1940497-d1719151-Reviews-Bimmah_Sinkhole-Muscat_Muscat_Governorate.html,"Muscat, Oman",attractions,5.0,4.0
Fantastic,"Tijara fort is Around 100 kms from Delhi. Good selection of food, great ambience, amazing atmosphere and extraordinary service. They host a fantastic cultural show in the evenings. Rooms are spacious and each room has a theme and named after the person who designed it. Fort is divided into Rani mahal, Mardana mahal, Tope mahal and Deewar mahal each telling tales of their rich past. Breakfast is included in the room tariff. No alcohol served. No a-la cart menu... only buffet. You must carry your sunscreen, cap and runners. I would recommend it as a great weekend getaway.",April 2020,Neemrana's Tijara Fort-Palace,https://www.tripadvisor.com/Hotel_Review-g7606074-d8838554-Reviews-Neemrana_s_Tijara_Fort_Palace-Tijara_Alwar_District_Rajasthan.html,"Tijara, India",hotels,5.0,4.5
Great restaurant and bar with,Great restaurant and bar with wide selection of drinks and food in the heart of the city. You can sit in the terrace outside and enjoy the weather or enjoy the classic cozy ambience inside. Prices are reasonable and portion is decent. Service is quick and staff is friendly.,April 2020,The Church,https://www.tripadvisor.com/Restaurant_Review-g186605-d792839-Reviews-The_Church-Dublin_County_Dublin.html,"Dublin, Ireland",restaurants,4.0,4.0
Great place to hang out...,"Great place to hang out... cozy ambience, prompt service, smiling staff, food is average, cappuccino was great just as I like strong and hot. Toilet needs some attention ( was messy). Pastries were simply delicious!!",April 2020,Pots & Stones Cafe,https://www.tripadvisor.com/Restaurant_Review-g660548-d14075465-Reviews-Pots_Stones_Cafe-Nainital_Nainital_District_Uttarakhand.html,"Nainital, India",restaurants,4.0,4.5
Great,Great stay! Rooms are modern and spacious. Bed is definitely comfortable. Location is fantastic... 20 minuets to the beach.. shopping is just around the corner.. staff is great .. room service menu was limited due to covid-19 but atleast they served!!,April 2020,Grand Millennium Auckland,https://www.tripadvisor.com/Hotel_Review-g255106-d256695-Reviews-Grand_Millennium_Auckland-Auckland_Central_North_Island.html,"Auckland Central, New Zealand",hotels,4.0,4.0
Great!!,Had a comfortable stay at sky city Marriott. The staff is professional and prompt.Breakfast buffet was fabulous serving wide variety of food- a perfect start for the day. WiFi works good and is complementary. They have indoor pool and the gym looked great. 10 minuets from the airport and 15 minutes to train station the location is accessible. They offer shuttle service to the train station and airport.Room was comfortable with modern amenities. All in all had a great stay.,April 2020,Hong Kong SkyCity Marriott Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d1223686-Reviews-Hong_Kong_SkyCity_Marriott_Hotel-Hong_Kong.html,"Hong Kong, China",hotels,4.0,4.5
Good food. Great service.,Good food. Great service. Generous portion. Cozy ambience. Taste was average... prices are reasonable. Music could be better.... generally it’s packed so taking a reservation would be suggested.,March 2020,Diwali Indian & Nepalese Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186605-d1942853-Reviews-Diwali_Indian_Nepalese_Restaurant-Dublin_County_Dublin.html,"Dublin, Ireland",restaurants,4.0,4.5
Comfortable,"Comfortable stay! Great location just in city center with lots of restaurants around the corner. Easily accessible by metro and trams. Rooms are modern and comfortable. WiFi works well. Staff is professional. Breakfast buffet was superb!
Sauna and gym were shut due to obvious reasons...",March 2020,"Radisson Blu Plaza Hotel, Helsinki",https://www.tripadvisor.com/Hotel_Review-g189934-d206762-Reviews-Radisson_Blu_Plaza_Hotel_Helsinki-Helsinki_Uusimaa.html,"Helsinki, Finland",hotels,4.0,4.5
Good,Location is great! Staff is helpful and prompt. Rooms are modern. WiFi disconnections... and does not auto connects. Bed was super comfortable it would be perfect only If the pillows were a bit soft. Room service menu is very limited however the food was great.,February 2020,Maagiri Hotel,https://www.tripadvisor.com/Hotel_Review-g298571-d1056444-Reviews-Maagiri_Hotel-Male.html,Male,hotels,4.0,4.0
Good place for lunch!,Good place for lunch! Sea food was fresh. Good options in the menu and prices are decent.Service was a little slow. Food quality and quality are good. The waitress rolled her eyes when we asked to split the bill!!!,January 2020,Harbourview Restaurant,https://www.tripadvisor.com/Restaurant_Review-g319718-d2707742-Reviews-Harbourview_Restaurant-Simon_s_Town_Western_Cape.html,"Simon's Town, South Africa",restaurants,3.0,3.0
Great 👍,"Great stay! Hotel staff are professional and very welcoming. Room service menu is good, prices are decent. Pool is great. Rooms are spacious and modern. WiFi works good. Just one thing... mosquitoes!!! Use repellent cream when sitting by the pool.. location is good, close to the airport and not very far from the city.",January 2020,"Trident, Chennai",https://www.tripadvisor.com/Hotel_Review-g304556-d300605-Reviews-Trident_Chennai-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Chennai (Madras), India",hotels,4.0,4.5
Average,"Neat,clean,spacious rooms. Bed is comfortable. Bathroom is modern. Doors are not sound proof so if any one passing by your room you can hear and at night it’s disturbing.
Room service menu is good. The lobby bar is good! Hotel staff are friendly but not professional. Can have to wait a bit to check in and out.",January 2020,Novotel Madrid Center,https://www.tripadvisor.com/Hotel_Review-g187514-d501066-Reviews-Novotel_Madrid_Center-Madrid.html,"Madrid, Spain",hotels,3.0,4.0
Great ambience. Food was average.,Great ambience. Food was average. Prices are decent. Not many options in the menu. Sangria was amazing. Staff are helpful and prompt. Service is quick.,January 2020,La Parilla de la Reina,https://www.tripadvisor.com/Restaurant_Review-g187514-d14987058-Reviews-La_Parilla_de_la_Reina-Madrid.html,"Madrid, Spain",restaurants,4.0,4.0
Good,Had a comfortable stay. Staff are very friendly and helpful. Room service menu is no very elaborate but decent choices. Rooms are spacious and modern. Bed is definitely comfortable. The bar lounge is great. Got complementary WiFi which works really well. Near to train station.,November 2019,Novotel Sydney International Airport,https://www.tripadvisor.com/Hotel_Review-g529048-d255651-Reviews-Novotel_Sydney_International_Airport-Wolli_Creek_Rockdale_Greater_Sydney_New_South_Wale.html,"Wolli Creek, Australia",hotels,4.0,4.0
Great ambience. Food was great,Great ambience. Food was great however the portions are small. Friendly and helpful staff. Sheesha is available.,November 2019,Grut Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298484-d10845030-Reviews-Grut_Restaurant-Moscow_Central_Russia.html,"Moscow, Russia",restaurants,4.0,4.0
Good comfortable stay.,Good hotel. Had a comfortable stay. Rooms are spacious and modern. Bed was comfortable. They have 24 hrs room service which is reasonable. Breakfast Buffet was great. Complementary WiFi was given. Staff is friendly and helpful. There is a mall just across. Location is good.,November 2019,Milan Hotel,https://www.tripadvisor.com/Hotel_Review-g298484-d661896-Reviews-Milan_Hotel-Moscow_Central_Russia.html,"Moscow, Russia",hotels,3.0,4.0
👍👍,Had a good short stay. Room was spacious and modern. Bed was super comfortable. Room service menu is okay. Staff is helpful and polite. Location is great. Many things to do around the hotel. Buffet breakfast was fantastic with wide spread selections.,October 2019,Novotel Perth Langley,https://www.tripadvisor.com/Hotel_Review-g255103-d256467-Reviews-Novotel_Perth_Langley-Perth_Greater_Perth_Western_Australia.html,"Perth, Australia",hotels,4.0,4.0
A good place for Indian food.,A good place for Indian food. Food tasted close to being authentic. Staff was fantastic. Ambience is great. Gave us complementary starter and dessert on the occasion of Diwali I guess. Prices are inline with other fine dining restaurants. Portion is decent.I suggest they upgrade their play list though. Will definitely come back and recommend it.,October 2019,Balti,https://www.tripadvisor.com/Restaurant_Review-g255103-d1112547-Reviews-Balti-Perth_Greater_Perth_Western_Australia.html,"Perth, Australia",restaurants,3.0,4.0
delicious,Very delicious crepes and waffles and of course ice creams. Nice cozy ambience and good service. A bit overpriced though.,October 2019,Gino's,https://www.tripadvisor.com/Restaurant_Review-g186605-d7686503-Reviews-Gino_s-Dublin_County_Dublin.html,"Dublin, Ireland",restaurants,4.0,4.0
Pleasant,Had a pleasant stay yet again. It’s a good hotel 20 minuets from the airport and like 25 minuets from the city center. The staff is professional. Rooms are spacious. Bed and pillows are definitely comfortable. Bathroom is fine. Breakfast buffet is good with wide spread. The lounge bar and restaurant service and menu is average. Room service is available 24 hrs but they have tray charge. Over all it’s a good hotel for a short stay.,October 2019,Hilton Dublin Airport,https://www.tripadvisor.com/Hotel_Review-g186605-d549540-Reviews-Hilton_Dublin_Airport-Dublin_County_Dublin.html,"Dublin, Ireland",hotels,4.0,4.0
So-so,Nice hotel. Rooms are definitely modern. Bed is amazingly comfortable .Bathrooms are actually very small. Staff is okay. Room service is horrible and not 24 hrs. Just being around the airport they don’t provide any shuttle service. Breakfast buffet was below average.,October 2019,Hotel Mercure Paris CDG Airport & Convention,https://www.tripadvisor.com/Hotel_Review-g196587-d197399-Reviews-Hotel_Mercure_Paris_CDG_Airport_Convention-Roissy_en_France_Val_d_Oise_Ile_de_France.html,"Roissy-en-France, France",hotels,3.0,3.5
"Not worth visiting, unless Korean 😜","Dead mall or ghost mall... no crowd. Few brands like H&M , Nike,giordano, puma, Starbucks, few Korean restaurants and bars. Korean cosmetics like Misha are available.",October 2019,ShowDC,https://www.tripadvisor.com/Attraction_Review-g293916-d12033454-Reviews-ShowDC-Bangkok.html,"Bangkok, Thailand",attractions,2.0,3.0
Good,"It’s close to airport, so best for transit. Room are spacious and modern. Bed is comfortable. Free WiFi, speed is good. Train station is just behind. Few good restaurants around the hotel. Staff is friendly and helpful. The only thing I did not like was the tray charge for room service.",October 2019,Crowne Plaza Venice East-Quarto d'Altino,https://www.tripadvisor.com/Hotel_Review-g227671-d488915-Reviews-Crowne_Plaza_Venice_East_Quarto_d_Altino-Quarto_D_Altino_Veneto.html,"Quarto D'Altino, Italy",hotels,4.0,4.0
Not so good paella,Had odered paella which was below average. Staff looked friendly. Cafe is good. Prices are very reasonable.,September 2019,Peppe's Paella & co,https://www.tripadvisor.com/Restaurant_Review-g293732-d13080741-Reviews-Peppe_s_Paella_co-Casablanca_Casablanca_Settat.html,"Casablanca, Morocco",restaurants,3.0,3.5
Average,"Decent hotel in the heart of the city. Rooms were okay but there was this awful smell in the corridors. Air conditioner was not working in the room. Gym is very basic. Staff could be more helpful.Location is okay, close to the souq.",September 2019,Novotel Casablanca City Center Hotel,https://www.tripadvisor.com/Hotel_Review-g293732-d656311-Reviews-Novotel_Casablanca_City_Center_Hotel-Casablanca_Casablanca_Settat.html,"Casablanca, Morocco",hotels,3.0,3.5
Relaxing,"The Moroccan Bath, also known as hammam, is a traditional cleansing ritual that is immensely popular in the Middle East as a purifying treatment for the whole body. ... It has revamping, cleansing, healing and appeasing effects. Ziani is a great hammam with all old experienced ladies giving you bath. Total package is 350 DHS. You can always alter it. It starts with rubbing morrcan black soap in the sauna for about 20 minutes. Then a lady will scrub your body for approximately 15 minutes. Then comes the sea weed wrap 15 minutes followed by oil massage and polishing 20 minuets. The entire process takes around 90 minutes. The hammam left me relaxed and enhanced the blood circulation. The bath helps to get rid of impurities from the skin, such as elasticity, clarity and eliminates dead skin layers. It reduces stress, anxiety, and deep relaxation physically and emotionally.I would highly recommend Moroccan hammam.",September 2019,Hammam Ziani,https://www.tripadvisor.com/Attraction_Review-g293732-d2192796-Reviews-Hammam_Ziani-Casablanca_Casablanca_Settat.html,"Casablanca, Morocco",attractions,5.0,4.5
Salute,"The border crossing draws its name from Wahga village, near which the Radcliffe Line, the boundary demarcation line dividing India and Pakistan upon the Partition of British India, was drawn. The Wagah-Attari border ceremony happens at the border gate, two hours before sunset each day.The flag ceremony is conducted by the Pakistan Rangers and Indian Border Security Force (BSF).A marching ceremony, known as the ""Silly Walk ceremony"", is conducted each evening along with the flag ceremony.",September 2019,Wagah Border,https://www.tripadvisor.com/Attraction_Review-g303884-d1893845-Reviews-Wagah_Border-Amritsar_Amritsar_District_Punjab.html,"Amritsar, India",attractions,5.0,4.5
Holy,"The Gurdwara is spiritually the most significant shrine in the Sikh Religion. The Harmandir Sahib is an open boat of worship for all men and women, from all walks of life and faith.It has a square plan with four entrances and has a circumambulation path around the pool. The temple is a collection of buildings around the sanctum and the pool.Over 100,000 people visit the holy shrine daily.The Gurdwara complex has been nominated as a UNESCO World Heritage Site, and its application is pending on the tentative list of UNESCO.",September 2019,Golden Temple,https://www.tripadvisor.com/Attraction_Review-g303884-d12687575-Reviews-Golden_Temple-Amritsar_Amritsar_District_Punjab.html,"Amritsar, India",attractions,5.0,5.0
Great,"It’s a four-star hotel with 3 towers. Rooms are tastefully decorated and have magnificent views of the city. Hotel has few restaurants and bars with something to suit all tastes. Breakfast buffet, WiFi, Clothes Iron, Kettle, Hair dryer, safe and TV in the room. Amenities are modern. Buffet was average.Staff is polite and helpful.location is perfect.",September 2019,Gothia Towers,https://www.tripadvisor.com/Hotel_Review-g189894-d207013-Reviews-Gothia_Towers-Gothenburg_Vastra_Gotaland_County_West_Coast.html,"Gothenburg, Sweden",hotels,4.0,4.0
Touristic,"Asperö is a small island and a locality situated in Göteborg Municipality, Västra Götaland County, Sweden. Across from Asperö the tiny island Rivö is located. During the summer, there are a lot of kayak visitors coming to enjoy the nature on the island. On Asperö you'll find excellent walking and jogging trails, and from the mountain Valen, you have a splendid view over the port of Gothenburg.

There is a kiosk at the quay and a small supermarket on the island. Don't miss the small museum about Asperös history.take tram 11 from central station to Saltholmen and ferry to the island.",September 2019,Southern Goteborg Archipelago,https://www.tripadvisor.com/Attraction_Review-g189894-d591369-Reviews-Southern_Goteborg_Archipelago-Gothenburg_Vastra_Gotaland_County_West_Coast.html,"Gothenburg, Sweden",attractions,5.0,4.5
Good,Haga is a traditional area with wood buildings and cobbled streets with loads of cafes and pubs with terrace courtyards creat a bohemian vibe. Bakeries are famous for their cinnamon buns and you have to have one. A no of bistros around.,September 2019,Haga,https://www.tripadvisor.com/Attraction_Review-g189894-d615426-Reviews-Haga-Gothenburg_Vastra_Gotaland_County_West_Coast.html,"Gothenburg, Sweden",attractions,3.0,4.0
Overpriced,Overpriced for the meal portion. I left almost hungry. Ambience is excellent and service was great. Food tasted average. No wow factor.,September 2019,Mercado Mexico,https://www.tripadvisor.com/Restaurant_Review-g189894-d12562953-Reviews-Mercado_Mexico-Gothenburg_Vastra_Gotaland_County_West_Coast.html,"Gothenburg, Sweden",restaurants,3.0,3.0
Good,"Best family restaurant in haldwani and kathgodam I would say. Ambience is cozy. Good to throw a birthday party or any small gathering. Menu selection is good and prices are reasonable. Staff is good, don’t expect 5star hospitality. They are doing a good job. Ample parking.",September 2019,Woodpecker Food Plaza,https://www.tripadvisor.com/Restaurant_Review-g1162516-d10547910-Reviews-Woodpecker_Food_Plaza-Haldwani_Nainital_District_Uttarakhand.html,"Haldwani, India",restaurants,4.0,3.5
Great,"Best stop between haldwani to Delhi and back.
Food is great for any time of the day. Parathas are fantastic as they do it in tandoor. However the drawback is it’s only vegetarian. Neat clean spacious and comfortable restaurant. Ambience is great with Punjabi theme.",September 2019,Gajraula Haveli Resort,https://www.tripadvisor.com/Restaurant_Review-g658409-d10440390-Reviews-Gajraula_Haveli_Resort-Moradabad_Moradabad_District_Uttar_Pradesh.html,"Moradabad, India",restaurants,3.0,4.0
