title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Great food and view.,Great food on beach front. Staff helpful and friendly. Prices very reasonable and great choice on the menu.,February 2020,Boulevard Cafe Restaurant,https://www.tripadvisor.com/Restaurant_Review-g562820-d5326124-Reviews-Boulevard_Cafe_Restaurant-Playa_de_las_Americas_Arona_Tenerife_Canary_Islands.html,"Tenerife, Spain",restaurants,5.0,3.5
First class hotel/apartments with first class staff.,"This resort was amazing, the staff especially Juan and guy on Saturday 15th Feb morning were so helpful to us. We changed to this resort from a previous one which was awful. Juan helped us, found an apartment available which was superb and we enjoyed the 5 days we had there. Very clean, all beautifully kept, two pool areas and lots of loungers. Apartment was clean and comfortable with all amenities we required. Lovely large patio area. Two bar/ restaurants on site with great food and drinks. Our flight was cancelled, on Sat am the gentleman at reception assisted us very well to arrange a new flight and taxi to airport. Fabulous place to stay.",February 2020,Sunset Harbour Club by Diamond Resorts,https://www.tripadvisor.com/Hotel_Review-g662606-d1214781-Reviews-Sunset_Harbour_Club_by_Diamond_Resorts-Costa_Adeje_Adeje_Tenerife_Canary_Islands.html,"Tenerife, Spain",hotels,5.0,4.5
Amazing.,"What a great place to eat, the food was amazing, mixed grill , tagines especially. Also had a breakfast here. Fig jam was lovely and the rose tea superb. Staff very helpful and friendly. Would definitely go back.",January 2020,Comptoir Libanais Gloucester Road,https://www.tripadvisor.com/Restaurant_Review-g186338-d12140086-Reviews-Comptoir_Libanais_Gloucester_Road-London_England.html,"London, United Kingdom",restaurants,5.0,4.0
Great breakfast.,"Had a breakfast in here. Lovely food and drinks, good choice. Friendly staff. good prices too. Open early.",January 2020,Garfunkel's,https://www.tripadvisor.com/Restaurant_Review-g186338-d17804296-Reviews-Garfunkel_s-London_England.html,"London, United Kingdom",restaurants,5.0,4.0
Great visit.,"Great place to visit, get there early to avoid long queues. No photos allowed inside but so worth the visit, souvenir books not overly expensive.",January 2020,Westminster Abbey,https://www.tripadvisor.com/Attraction_Review-g186338-d189032-Reviews-Westminster_Abbey-London_England.html,"London, United Kingdom",attractions,5.0,4.5
Fantastic.,"Spent hours in here, lots to see, lots of steps too. Crown jewels were amazing. Cafe not overly expensive. Get there early.",January 2020,Tower of London,https://www.tripadvisor.com/Attraction_Review-g186338-d187547-Reviews-Tower_of_London-London_England.html,"London, United Kingdom",attractions,5.0,4.5
Great visit,"Great place to visit, free but a donation welcome, lots to see in beautiful old rooms with seating in some.",January 2020,National Gallery,https://www.tripadvisor.com/Attraction_Review-g186338-d188862-Reviews-National_Gallery-London_England.html,"London, United Kingdom",attractions,5.0,4.5
First class hotel with first class staff.,"Had a great stay here, the hotel is lovely and the staff were very helpful and friendly from the moment we arrived especially Mizan on the bar.The room was very comfortable, clean and bed comfortable too. Great location across from underground, cafes and shops. Definitely stay there next time.",January 2020,Montana Hotel,https://www.tripadvisor.com/Hotel_Review-g186338-d254585-Reviews-Montana_Hotel-London_England.html,"London, United Kingdom",hotels,5.0,4.0
Lovely food & atmosphere.,"Lovely friendly restaurant, great food, plenty of choice, mussels particularly good. Staff helpful and good atmosphere inside. Prices reasonable too.",November 2019,Kosmikon Restaurant,https://www.tripadvisor.com/Restaurant_Review-g189400-d1657247-Reviews-Kosmikon_Restaurant-Athens_Attica.html,"Athens, Greece",restaurants,5.0,4.0
What a building.,"This is huge, overwhelming really. A bit of a walk up so good shoes advisable but views amazing from top. Go early to avoid crowds. Opens at 8am.",November 2019,Acropolis,https://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
"Great visit, overwhelming.",The size of the place and the views from here are quite something. Lots of restoration going on which is quite good to see.,November 2019,Parthenon,https://www.tripadvisor.com/Attraction_Review-g189400-d198711-Reviews-Parthenon-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Great visit.,Very interesting especially after visiting the Acropolis as the artefacts you can envisage in it. 5 euros to get in seemed a great price and some ruined city directly under the museum to visit too.,November 2019,Acropolis Museum,https://www.tripadvisor.com/Attraction_Review-g189400-d735521-Reviews-Acropolis_Museum-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Spectacular views.,"Great hotel tucked in a bustling cobbled street, had a double room with terrace looking out onto the Acropolis. Comfortable bed, clean room. Slightly older fashioned but everything you need. Rooftop bar and restaurant was excellent. Staff helpful too. Breakfast was free and lots of choice.",November 2019,Hotel Bryon,https://www.tripadvisor.com/Hotel_Review-g189400-d253754-Reviews-Hotel_Bryon-Athens_Attica.html,"Athens, Greece",hotels,5.0,3.0
Great food.,"Great food and plenty of it, friendly staff, good prices, was open on a sunday too. Very nice wine, worth a visit.",November 2019,Chez Lau,https://www.tripadvisor.com/Restaurant_Review-g196563-d3689280-Reviews-Chez_Lau-Courbevoie_La_Defense_Hauts_de_Seine_Ile_de_France.html,"Courbevoie, France",restaurants,5.0,3.0
Great food.,Had a lunch here the soup was lovely. Quaint little restaurant tucked away in the latin quarter. Very friendly staff and lovely food. Good prices.,November 2019,L'Auberge du Moulin,https://www.tripadvisor.com/Restaurant_Review-g187147-d2481163-Reviews-L_Auberge_du_Moulin-Paris_Ile_de_France.html,"Paris, France",restaurants,5.0,3.0
What an amazing restaurant.,"This place is like stepping back in time to an old luxurious train carriage, the furnishings are great, quite intimate. The staff were lovely and the food was good too, big servings, lovely wine and not too expensive. A real find.",November 2019,Restaurant Victoria Station,https://www.tripadvisor.com/Restaurant_Review-g187147-d2484576-Reviews-Restaurant_Victoria_Station-Paris_Ile_de_France.html,"Paris, France",restaurants,5.0,3.5
Wow what a stadium.,"This arena is amazing, went to a rugby match, felt like a concert, the lights and sounds were superb. Felt cosy inside not too big.",November 2019,Paris La Defense Arena,https://www.tripadvisor.com/Attraction_Review-g196579-d12998409-Reviews-Paris_La_Defense_Arena-Nanterre_La_Defense_Hauts_de_Seine_Ile_de_France.html,"Nanterre, France",attractions,5.0,3.5
Great visit.,"Was not expecting to see a live court case but did, great historical building , lovely architecture all the way round.",November 2019,Palais de Justice de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d2162615-Reviews-Palais_de_Justice_de_Paris-Paris_Ile_de_France.html,"Paris, France",attractions,5.0,4.0
"Great building, lots to see.","Found by accident, has Marie Antoinettes cell inside and revolution prison. Beautiful arch ceilings in main area.",November 2019,Conciergerie,https://www.tripadvisor.com/Attraction_Review-g187147-d190683-Reviews-Conciergerie-Paris_Ile_de_France.html,"Paris, France",attractions,5.0,4.0
"Wow, stunning.","This place is a must, probably looked over before Notre Dame fire but well worth the visit. The stained glass windows and ceilings are beautiful.",November 2019,Sainte-Chapelle,https://www.tripadvisor.com/Attraction_Review-g187147-d190202-Reviews-Sainte_Chapelle-Paris_Ile_de_France.html,"Paris, France",attractions,5.0,4.5
Overnight stop was perfect.,"Lovely hotel tucked away off main street. Room was good, roomy, clean and comfortable. Very close to metro, shops and restaurants. Good price too. Staff friendly, has a lift, clean small bathroom. A good stopover.",November 2019,Hotel Victoria,https://www.tripadvisor.com/Hotel_Review-g187147-d276931-Reviews-Hotel_Victoria-Paris_Ile_de_France.html,"Paris, France",hotels,5.0,3.0
Beautiful city.,"The old town of Split is lovely to walk around with lots of shops, bars and restuarants. The narrow streets are filled with beautiful architecture and quaint areas.",September 2019,Old Split,https://www.tripadvisor.com/Attraction_Review-g295370-d548054-Reviews-Old_Split-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",attractions,5.0,4.5
Buzzy place to eat.,Great restaurant on harbour side with music. Good food and good prices. Had a lunch there. Staff helpful and friendly.,September 2019,Terminal F,https://www.tripadvisor.com/Restaurant_Review-g295370-d1863803-Reviews-Terminal_F-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",restaurants,5.0,3.5
Great trip.,"We did the half day trip on the blue line to Salona, Trogir and Klis Fortress. It was a lovely day out with Barbara our guide. She was very helpful and friendly. Excellent value. We then did the red line round Split with Doris also very friendly . Well worth the money.",September 2019,Apodos Travel Agency,https://www.tripadvisor.com/Attraction_Review-g295370-d4955222-Reviews-Apodos_Travel_Agency-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",attractions,5.0,5.0
Bizarre.,Was recommended by a friend to visit this and a very strange place it is. The noise made by the sea on the wall is just like a mouth organ but louder.,September 2019,Sea Organ (Morske Orgulje),https://www.tripadvisor.com/Attraction_Review-g295374-d2294071-Reviews-Sea_Organ_Morske_Orgulje-Zadar_Zadar_County_Dalmatia.html,"Zadar, Croatia",attractions,5.0,4.5
Beautiful.,"Stopped off on our tour to visit this lovely cathedral. Had a treasury room which held many church books, silver and ornamental artefacts.",September 2019,The Cathedral of St James in Sibenik,https://www.tripadvisor.com/Attraction_Review-g295375-d319597-Reviews-The_Cathedral_of_St_James_in_Sibenik-Sibenik_Sibenik_Knin_County_Dalmatia.html,"Sibenik, Croatia",attractions,5.0,4.0
Good place to sit.,Good spot to sit harbour side to have a drink. Food reasonable price too. Staff were reasonably friendly.,September 2019,Caffe Bar Twins,https://www.tripadvisor.com/Restaurant_Review-g295370-d14966538-Reviews-Caffe_Bar_Twins-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",restaurants,4.0,2.5
Great place to sit.,"Lovely atmosphere here, cafe luxor inside this area for drinks. Roman soldiers dressed up make this a special place offering photos with them. The palace itself is huge and very interesting.",September 2019,The Peristyle of Diocletian's Palace,https://www.tripadvisor.com/Attraction_Review-g295370-d4816096-Reviews-The_Peristyle_of_Diocletian_s_Palace-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",attractions,5.0,4.5
Loved Bobis.,"These are all over Split but great for pastries, ice creams and drinks. Lovely staff and one on harbour front was great. Good prices.",September 2019,Bobis,https://www.tripadvisor.com/Restaurant_Review-g295370-d14089023-Reviews-Bobis-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",restaurants,5.0,3.0
Great ice cream,"Had ice cream here, was lovely,a friendly lad behind counter. A lovely little find, prices good too.",September 2019,Ciprianis,https://www.tripadvisor.com/Restaurant_Review-g295370-d10542745-Reviews-Ciprianis-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",restaurants,5.0,3.5
Amazing.,"Part of the bus tour we were on, great views from top , bit of a walk but very interesting especially if a game of thrones fan.",September 2019,Klis Fortress,https://www.tripadvisor.com/Attraction_Review-g1051517-d2356012-Reviews-Klis_Fortress-Klis_Split_Split_Dalmatia_County_Dalmatia.html,"Klis, Croatia",attractions,5.0,4.0
Great food.,"Good atmosphere here, lovely food and good choice. Staff friendly and prices good. Was quite busy and despite some poor reviews we enjoyed it.",September 2019,Olive Tree,https://www.tripadvisor.com/Restaurant_Review-g295370-d10529213-Reviews-Olive_Tree-Split_Split_Dalmatia_County_Dalmatia.html,"Split, Croatia",restaurants,5.0,2.5
Great Food.,Great restaurant with friendly staff. Good prices and lots to choose from on menu. Tucked away in lovely street.,September 2019,Restaurant Kamerlengo,https://www.tripadvisor.com/Restaurant_Review-g303838-d1529427-Reviews-Restaurant_Kamerlengo-Trogir_Split_Dalmatia_County_Dalmatia.html,"Trogir, Croatia",restaurants,5.0,4.0
Lovely food.,Great food and atmosphere. Prices good for waterside restaurant. Good choice of food. Friendly staff.,September 2019,Konoba Kaleta,https://www.tripadvisor.com/Restaurant_Review-g303838-d4209672-Reviews-Konoba_Kaleta-Trogir_Split_Dalmatia_County_Dalmatia.html,"Trogir, Croatia",restaurants,5.0,4.0
Beautiful old town,Quite easy to walk around as on small island. Lovely old streets with lots of restaurants and bars. Shops too. Lovely harbour with boat trips. Cathedral a must and town square.,September 2019,Historic City of Trogir,https://www.tripadvisor.com/Attraction_Review-g303838-d523456-Reviews-Historic_City_of_Trogir-Trogir_Split_Dalmatia_County_Dalmatia.html,"Trogir, Croatia",attractions,5.0,4.5
Lovely friendly hotel.,"Great hotel, room was beautifully decorated , clean and comfortable. The staff were lovely, Joseph and Christina very helpful and friendly. Lovely outside area to sit with soft furnishings, couches and lounge areas. Fabulous view over to Trogir, a two minute walk from hotel. Good breakfast and desserts. Parking available in nearby car park for 5 euros. Loved it.",September 2019,Domus Maritima,https://www.tripadvisor.com/Hotel_Review-g303838-d626957-Reviews-Domus_Maritima-Trogir_Split_Dalmatia_County_Dalmatia.html,"Trogir, Croatia",hotels,5.0,4.5
Wow stunning.,A boat trip and walk leads you to this wonderful set of terraced falls. The scenery and water is amazing. Wear good shoes.,September 2019,National Park Krka Waterfalls,https://www.tripadvisor.com/Attraction_Review-g666519-d10196033-Reviews-National_Park_Krka_Waterfalls-Skradin_Sibenik_Knin_County_Dalmatia.html,"Skradin, Croatia",attractions,5.0,4.0
Great overnight stay.,"Lovely hotel and restaurant for our one night stay. good breakfast included. Bed very comfortable and clean room. Location good two minute walk to harbour front, boat trips and bars.Friendly staff and waiters in restaurant.",September 2019,Hotel Skradinski Buk,https://www.tripadvisor.com/Hotel_Review-g666519-d661376-Reviews-Hotel_Skradinski_Buk-Skradin_Sibenik_Knin_County_Dalmatia.html,"Skradin, Croatia",hotels,5.0,3.5
Lovely food.,Had evening meal here. Very good choice and prices too. Fish was lovely then sat in the bar. Outside area to sit overlooking lake.,September 2019,Restaurant of hotel Plitvice,https://www.tripadvisor.com/Restaurant_Review-g303827-d2199810-Reviews-Restaurant_of_hotel_Plitvice-Plitvice_Lakes_National_Park_Central_Croatia.html,"Plitvice Lakes National Park, Croatia",restaurants,5.0,3.5
Fantastic experience. Overwhelming.,"What a wonderful place, the scenery, views, walks and waterfalls are magical. Stayed in hotel next to entrance 2 . The wooden walkway over some of the falls is quite amazing. Wear decent footwear/walking shoes. Was very busy even end of Sept. Boat trip back too.",September 2019,Plitvice Lakes National Park,https://www.tripadvisor.com/Attraction_Review-g303827-d554038-Reviews-Plitvice_Lakes_National_Park-Plitvice_Lakes_National_Park_Central_Croatia.html,"Plitvice Lakes National Park, Croatia",attractions,5.0,4.5
Great location.,"Great location next to entrance 2 of the lakes. Clean and comfortable with good choice of breakfast. Hotel next door did evening meals. Friendly staff, comfortable bed and room had a balcony. Clean bathroom.",September 2019,Hotel Bellevue,https://www.tripadvisor.com/Hotel_Review-g8480324-d15194269-Reviews-Hotel_Bellevue-Plitvicka_Jezera_Plitvice_Lakes_National_Park_Central_Croatia.html,"Plitvicka Jezera, Croatia",hotels,4.0,4.0
Excellent restaurant and staff.,"Great meal, lots of choice and very friendly staff. On harbour front. Prices very good and great desserts.",August 2019,Le Canot,https://www.tripadvisor.com/Restaurant_Review-g187206-d1332014-Reviews-Le_Canot-La_Rochelle_Charente_Maritime_Nouvelle_Aquitaine.html,"La Rochelle, France",restaurants,5.0,3.0
