title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Very fancy way to arrive to the casino 🙂,"Great new attraction, you can go to the casino by a cable car. It is free, and as you fly above the outdoor lake, you can enjoy music during the fountain show",January 2020,Skycab Cable Car (Wynn Palace),https://www.tripadvisor.com/Attraction_Review-g664891-d10781016-Reviews-Skycab_Cable_Car_Wynn_Palace-Macau.html,"Macau, China",attractions,5.0,4.5
Great Japanese Restaurant in the heart of Footscray,"Central location, very delicious food, big porton. We had Teriyaki Don and Curry Don, Both fine. Recommended",January 2020,Don Don Japanese,https://www.tripadvisor.com/Restaurant_Review-g255100-d784209-Reviews-Don_Don_Japanese-Melbourne_Victoria.html,"Melbourne, Australia",restaurants,5.0,4.0
Very nice restaurant,"Great Roasted Chicken and duck. Restaurant is located within the Red Garden. English speaking informative staff, delicious fresh food",December 2019,Kimpo Famous Roasted,https://www.tripadvisor.com/Restaurant_Review-g298303-d5967417-Reviews-Kimpo_Famous_Roasted-George_Town_Penang_Island_Penang.html,"Penang Island, Malaysia",restaurants,4.0,4.5
Budget hotel with nice pool,"There are many restaurants around the hotel, and the beach is also walking distance. Pool was nice, even tho some kids came to play in it at 6am.
Breakfast is good, staff is able to organized scooter rental or transfers.",December 2019,Family Garden Homestay,https://www.tripadvisor.com/Hotel_Review-g1592993-d5889137-Reviews-Family_Garden_Homestay-Senggigi_Lombok_West_Nusa_Tenggara.html,"Lombok, Indonesia",hotels,4.0,4.0
"Basic hotel with pool, close to the airport","Advantages: close to the airport, so perfect if you have an early flight.
They have a pool. The staff is helpful, we were able to check in a little before 2pm
Bad points: bedsheets and bathtub looked dirty.",December 2019,OYO 482 Anika Guest House,https://www.tripadvisor.com/Hotel_Review-g562690-d1637428-Reviews-OYO_482_Anika_Guest_House-Tuban_Kuta_Kuta_District_Bali.html,"Tuban, Indonesia",hotels,3.0,3.5
Good local restaurant,"Great local eatery in the heart of Senggigi. Local food is fresh and delicious, the variety is satisfying",December 2019,Warung Amalia,https://www.tripadvisor.com/Restaurant_Review-g3371866-d4206198-Reviews-Warung_Amalia-Batu_Layar_Senggigi_Lombok_West_Nusa_Tenggara.html,"Lombok, Indonesia",restaurants,4.0,4.5
Nice local restaurant with ocean view,"Good location, nice view to the ocean. Tried top local food nasi goreng. It felt a bit oily, but was delicious and coused to problem later",December 2019,Warung Sasak,https://www.tripadvisor.com/Restaurant_Review-g664667-d4550795-Reviews-Warung_Sasak-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,"Gili Air, Indonesia",restaurants,4.0,4.0
Good restaurant with central location,"Read the reviews and were afraid to try it, but we ended up leaving with good experience every time we visited. Food was all the time good quality, beer cold, and the view to the ocean and to the volcano in Lombok is stunning",December 2019,Rust Warung,https://www.tripadvisor.com/Restaurant_Review-g664665-d2306041-Reviews-Rust_Warung-Gili_Meno_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,"Gili Meno, Indonesia",restaurants,4.0,3.0
Great attraction,"Very good daytrip option from Kandy, but also ok to do for 2 days together with other sights. Nice view from here to Sigiriya Rock. Take eniught water and wear proper shoes!",November 2019,Pidurangala Rock,https://www.tripadvisor.com/Attraction_Review-g304141-d3220900-Reviews-Pidurangala_Rock-Sigiriya_Central_Province.html,"Sigiriya, Sri Lanka",attractions,5.0,5.0
Great place to eat in Gili T,"Our place was right next to the restaurant, so we visited it many times during our stay in Gili T. The waiters were kind, the food was always fresh and good quality, waiting time is short, the athmosphere is welcoming. Price are also all right",December 2019,Warung Jaman Now,https://www.tripadvisor.com/Restaurant_Review-g664666-d13205291-Reviews-Warung_Jaman_Now-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,"Gili Trawangan, Indonesia",restaurants,5.0,4.5
Great place to chill and enjoy the view,"Great place to enjoy the view of the cliffs and the different formations. You can make quite a walk around the whole area. Parking fee is 5k,there are reataurants and rest rooms on the way. Make sure to go early as it gets very crowded",December 2019,Angel's Billabong,https://www.tripadvisor.com/Attraction_Review-g12696636-d10663682-Reviews-Angel_s_Billabong-Sakti_Nusa_Penida_Bali.html,"Nusa Penida, Indonesia",attractions,5.0,4.0
Nice Cliff formation,Beautiful Cliff formation thst surroinds a beach. Make sure you get there as early as possible to beat the heat and the hundreds of turists. Prepared for the bumpy roads,December 2019,Kelingking Beach,https://www.tripadvisor.com/Attraction_Review-g2538506-d12396108-Reviews-Kelingking_Beach-Nusa_Penida_Bali.html,"Nusa Penida, Indonesia",attractions,5.0,4.5
Great quality food close the coast,"The restaurant is located close to the coast, you can stop here on the way. Food quality is good, meal got ready quick, only reason for the 4* is that the staff felt bored and didnt make us wanna stay any longer than necessary",December 2019,Warung Angels Billabong,https://www.tripadvisor.com/Restaurant_Review-g2538506-d13426466-Reviews-Warung_Angels_Billabong-Nusa_Penida_Bali.html,"Nusa Penida, Indonesia",restaurants,4.0,4.5
"Wanted to give 4*, but 2 is better","There was about 1 hour delay, there was some miscommunication, but would still have given 4*, but they thrown my backpack to the beach and it got full sandy and wet with all my clothes in it, so maximum 2*
Was also extreme hot inside the boat on the way",December 2019,Semaya One Fast Cruise,https://www.tripadvisor.com/Attraction_Review-g297700-d7101808-Reviews-Semaya_One_Fast_Cruise-Sanur_Denpasar_Bali.html,"Sanur, Indonesia",attractions,2.0,1.5
Clean and delicious,"We have eaten here many times during our stay in Nusa Penida, and left satisfied at every occasions. Staff is kind, food is delicious, beer is almost same price as in the shop next to it.",December 2019,Warung Lonto,https://www.tripadvisor.com/Restaurant_Review-g2538506-d13968678-Reviews-Warung_Lonto-Nusa_Penida_Bali.html,"Nusa Penida, Indonesia",restaurants,5.0,5.0
5* restaurant,"We have eaten here many times during our stay in Nusa Penida, and never had an issue with them. It was scary at first as the restaurant was empty, but the food hygiene was perfect any time we visited.",December 2019,Warung Wangi Penida,https://www.tripadvisor.com/Restaurant_Review-g2538506-d18454084-Reviews-Warung_Wangi_Penida-Nusa_Penida_Bali.html,"Nusa Penida, Indonesia",restaurants,5.0,5.0
Place to rest close to the airport,"We only stayed here for 1 night before we took our flight in the morning. The building is not the newest, but it was clean and the aircon was working just fine. Little breakfast, and extremely kind host. Airport is 10min on foot!",December 2019,The Teuz B&B,https://www.tripadvisor.com/Hotel_Review-g1777483-d12218184-Reviews-The_Teuz_B_B-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",hotels,4.0,3.5
Nice place to relax on the island,"Stayed here for 2 nights on the beginning of December. The rooms were clean, aircon was ok, staff was helpful and informative. At breakfast there was many options to choose from, so the morning started well and with full belly",December 2019,Green Prundi Hotel,https://www.tripadvisor.com/Hotel_Review-g1777483-d8610082-Reviews-Green_Prundi_Hotel-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",hotels,4.0,3.5
Where the action happens,"For socializing one of the best place you can be in Labuan Bajo. There were many backpackers, enjoying a beer, having chats, playing table tennis or pool. Breakfast is includes, and the staff is helpful and informative. We had no aircon tho, and even if the bedsheets smelled clean, they looked dirty and had stains on them, so it is only maximum 4*",November 2019,La Boheme Bajo,https://www.tripadvisor.com/Hotel_Review-g1777483-d12880338-Reviews-La_Boheme_Bajo-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",hotels,4.0,4.5
Great new place with pool,"Didnt stay here, Just visited for a dinner and the pool. The staff is kind,the place is brand new and clean. Felt good to have a cold beer by the pool and the sunset is also nice from here. Kitchen is also fresh and delicious",December 2019,Seaesta Komodo Hotel & Hostel,https://www.tripadvisor.com/Hotel_Review-g1777483-d17497820-Reviews-Seaesta_Komodo_Hotel_Hostel-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",hotels,5.0,4.5
Great restaurant,"When we arrive here for lunch the restaurant was empty. The view is nice to the harbour. The quality of the food was excellent. I ordered nasi gorent with tuna, it was fresh and delicious.",December 2019,Pesona Seafood restaurant,https://www.tripadvisor.com/Restaurant_Review-g1777483-d2279251-Reviews-Pesona_Seafood_restaurant-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",restaurants,5.0,4.0
Good value authentic restaurant,"Good value authentic restaurant in the edge of the center of Labuan Bajo. Have eaten here 3 times during our stay, tried different meals, were always satisfied with the quality as the food was fresh and delicious. Price are good as it mostly caters for locals",December 2019,Blue Corner,https://www.tripadvisor.com/Restaurant_Review-g1777483-d4379299-Reviews-Blue_Corner-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",restaurants,5.0,4.5
Great day trip from Labuan Bajo to a nice waterfall,"Great day trip from Labuan Bajo to a nice Waterfall. Probably doable without a local guide, but for 30-50k / person you can hire someone local who knows a shortcut. +50k per person for entrance fee. The road from LB is 1 hour on normal road and 30min the last 6km on complete crap. Mixture of putholes and dirtroad, be prepared. The Waterfall however is beautiful and refreshing. Only 4* for the sbad road there",November 2019,Cunca Rami Waterfall,https://www.tripadvisor.com/Attraction_Review-g297729-d3651082-Reviews-Cunca_Rami_Waterfall-Flores_East_Nusa_Tenggara.html,"Flores, Indonesia",attractions,4.0,4.0
Very good value close to airport,"Very relaxing hotel, Just 2.5 km from the airport. Pool is cool, staff is helpful and kind, breakfast is good and it costs 30k/person, they have laundry service 10k/kg, internet, aircon. Kuta Beach is also 10 min on foot",November 2019,Angkul Angkul Beach Inn Kuta,https://www.tripadvisor.com/Hotel_Review-g297697-d6934872-Reviews-Angkul_Angkul_Beach_Inn_Kuta-Kuta_Kuta_District_Bali.html,"Kuta, Indonesia",hotels,4.0,3.0
Cultural beauty close to Kuta,"The temple itself is no big beal, but the whole area is lovely. There many little stores around where locals sell their souvenirs.",November 2019,Tanah Lot Temple,https://www.tripadvisor.com/Attraction_Review-g2283829-d379340-Reviews-Tanah_Lot_Temple-Beraban_Bali.html,"Beraban, Indonesia",attractions,4.0,4.0
Great restaurant in the heart of Tanah lot,"Great restaurant with aircon in the hot Tanah lot. Staff is kind and helpful, food comes quickly and it is delicious, good quality. There are happy hour deals too",November 2019,Natys Restaurant Tanah Lot,https://www.tripadvisor.com/Restaurant_Review-g10351164-d12726597-Reviews-Natys_Restaurant_Tanah_Lot-Tanah_Lot_Bali.html,"Tanah Lot, Indonesia",restaurants,5.0,4.0
A place to stay with great athmosphere,"Place is close to the beach. Staff is helpful and kind. Their kitchen is very delicious. They welcome us with fruit and tea. Bungalows are clean, aircon working, internet perfect, cannot complain, cant give anything else than 5*",November 2019,"Santhiku Hotel, Villas, Yoga & SPA",https://www.tripadvisor.com/Hotel_Review-g1600250-d9735059-Reviews-Santhiku_Hotel_Villas_Yoga_SPA-Kaliasem_Lovina_Beach_Buleleng_District_Buleleng_Regen.html,"Kaliasem, Indonesia",hotels,5.0,4.5
Great place to stay close to waterfalls and temples,"The place is only a very short ride away from the main road. Apartments and bathroom are clean and well equipped. Owner is kind, and the dinner/breakfast is also very delicious. Pura Ulun Danu temple and many waterfalls are close, so good place to start discovering the area.",November 2019,Kayu Manise Villa Bedugul,https://www.tripadvisor.com/Hotel_Review-g7713260-d15521578-Reviews-Kayu_Manise_Villa_Bedugul-Bedugul_Baturiti_Bali.html,"Bedugul, Indonesia",hotels,5.0,4.5
"Only visited the place for lunch, but 5* can be given","Stayed in a Homestay not too far, met a lady there who recommended this place for its good kitchen. We checked out and did not disappoint. Food was fresh and delicious, it was accompanied with a great view into the valley.",November 2019,Bali Bening,https://www.tripadvisor.com/Hotel_Review-g297699-d12839886-Reviews-Bali_Bening-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html,"Singaraja, Indonesia",hotels,5.0,4.5
Homestay with very kind and helpful staff,"We stayed in Poni for 3 nights during our stay in Brunei. They offered airport pickup, and a lot of information to make our stay easier while we were there. The place without car is a bit far from the capital or the airport, but they can arrange transport too. There are good restaurants nearby, room is air conditioned, but bed is a bit old, so not too confy. Only 4 stars for the distance and the bed. 5* for the staff and the place itself.",November 2019,Poni Homestay,https://www.tripadvisor.com/Hotel_Review-g3685330-d17326389-Reviews-Poni_Homestay-Brunei_Muara_District.html,"Brunei-Muara District, Brunei Darussalam",hotels,4.0,4.5
Clean room with great pool 🙂,"The hotel is located 4 train stops from KL Sentral, 5min from train station. Check in process is good if you are in time. Stuff kind and helpful. Rooms are clean, and the best of the whole place is the infinity pool on the 37th",November 2019,Upper View Regalia Hotel,https://www.tripadvisor.com/Hotel_Review-g298570-d3596268-Reviews-Upper_View_Regalia_Hotel-Kuala_Lumpur_Wilayah_Persekutuan.html,"Kuala Lumpur, Malaysia",hotels,4.0,3.5
Nice and clean place a bit OFF the center,"Location is only 4* as it is a bit OFF from the Fort, but with tuktuk its only 10min, but everything else is 5*. Rooms were clean, aircon working ok, monkeys playing on the trees next to house, nice view from the balcony.",November 2019,Arken Lanka Galle View Hotel,https://www.tripadvisor.com/Hotel_Review-g297896-d10415055-Reviews-Arken_Lanka_Galle_View_Hotel-Galle_Galle_District_Southern_Province.html,"Galle, Sri Lanka",hotels,5.0,4.5
Nice stay at Dambulla,"The place is a bit far from the center, but at lease its quiet. The room was clean, we asked for lunch and breakfast which were delicious and plenty. The owner is kind and informative. He had a scooter which is available for renting. We used it to see the Sigiriya.",November 2019,Richwin Villa Dambulla,https://www.tripadvisor.com/Hotel_Review-g304133-d13401142-Reviews-Richwin_Villa_Dambulla-Dambulla_Central_Province.html,"Dambulla, Sri Lanka",hotels,5.0,4.5
Nice place for value,"The place is a bit far from the stations, but if you know the buses, you can get here for 0.1usd .
Its price was ok, the breakfast they provided was delicious and plenty. Laundry service also available. The groundfloor rooms are a bit older, try to stay on the top floor
Close to the Lake, close to the temple of tooth",November 2019,Lodge in 611,https://www.tripadvisor.com/Hotel_Review-g304138-d12959074-Reviews-Lodge_in_611-Kandy_Kandy_District_Central_Province.html,"Kandy, Sri Lanka",hotels,4.0,3.5
Place for good price and great view!,"The place is on the top of the hill, so the view to the Ella Rock, Little adams peak and the Waterfall is amazing. The owner is very kind, he serves delicious traditional Srí lankan breakfast. Only reason for the 4* is that it is very difficult to find. (and there was no internet)",November 2019,Granny's Cottage,https://www.tripadvisor.com/Hotel_Review-g616035-d13529575-Reviews-Granny_s_Cottage-Ella_Uva_Province.html,"Ella, Sri Lanka",hotels,4.0,4.0
"Place with a good price, for 10min Walk from the center","You have to Walk a little or take a tuktuk. There was fán in our room and mosquito net on the bed. They had laundry service for 600 (i think it depends on the weight) but our clothes were on the floor, not in a drying machine. The bathroom is not the most modern, and not too clean.",November 2019,Hill House Mirissa,https://www.tripadvisor.com/Hotel_Review-g1407334-d8580933-Reviews-Hill_House_Mirissa-Mirissa_Southern_Province.html,"Mirissa, Sri Lanka",hotels,4.0,4.5
Great restaurant in Mirissa,"Visited this restaurant many Times during our stay in Sri Lanka. Had breakfast, lunch and dinner here also. Every time we left will full belly and good mood, food quality and staff is also 5*
Chocolate kottu and avocado juice is recommended",November 2019,Dewmini Roti Shop,https://www.tripadvisor.com/Restaurant_Review-g1407334-d2007581-Reviews-Dewmini_Roti_Shop-Mirissa_Southern_Province.html,"Mirissa, Sri Lanka",restaurants,5.0,4.5
Great restaurant in Dambulla,"Family run restaurant in the outskirt of Dambulla. For 750 you can have all you can eat of various delicious meals. Quality is also good, plus we received fruit as a desszert.",November 2019,Athula Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304133-d3742717-Reviews-Athula_Restaurant-Dambulla_Central_Province.html,"Dambulla, Sri Lanka",restaurants,5.0,4.5
Great restaurant by the Lake of Kandy,"Had meals here more Times, tried traditional Srí Lankán food, always left in good mood and full belly.",November 2019,The Kandy Garden Cafe,https://www.tripadvisor.com/Restaurant_Review-g304138-d2057786-Reviews-The_Kandy_Garden_Cafe-Kandy_Kandy_District_Central_Province.html,"Kandy, Sri Lanka",restaurants,5.0,4.0
Great experience of accomodation in the heart of Petra (Wadi Musa),"Hostel with new concept and great view to the city. Stuff is friendly and helpful, breakfast is good, location is also central- Nice starting point to discover Petra, and there are many shops and restaurants around.",May 2019,Petra Capsule Hostel,https://www.tripadvisor.com/Hotel_Review-g318895-d16655434-Reviews-Petra_Capsule_Hostel-Petra_Wadi_Musa_Ma_an_Governorate.html,"Petra - Wadi Musa, Jordan",hotels,4.0,3.0
Restaurant with central location,"The prices are higher than the average in Jordan. The food was OK, but not superb.
On our bill we had other items we did not order.
The location is central",May 2019,Al-Wadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g318895-d1191095-Reviews-Al_Wadi_Restaurant-Petra_Wadi_Musa_Ma_an_Governorate.html,"Petra - Wadi Musa, Jordan",restaurants,3.0,5.0
Great daytrip from Amman,"Great place to see Roman ruins in good condition.
Only less than 1 hour from Amman. Take the bus from North Station of Amman for 1,3JOD. Once there, make sure you have protection against the strong sun.
No restaurants within the ruins, but plenty in the city of Jerash.",May 2019,Jerash Ruins,https://www.tripadvisor.com/Attraction_Review-g293988-d555313-Reviews-Jerash_Ruins-Jerash_Jerash_Governorate.html,"Jerash, Jordan",attractions,4.0,5.0
Great restaurant-street in the heart of Amman,"Great street to hang out with locals and tourists. Full of coffees and restaurants. During Ramadan, most of them are closed during the day.",May 2019,Rainbow Street,https://www.tripadvisor.com/Attraction_Review-g293986-d2415264-Reviews-Rainbow_Street-Amman_Amman_Governorate.html,"Amman, Jordan",attractions,4.0,3.5
Good place to try local food,"Visited this restaurant during ramadan for dinner. We had the chance to try local food and eat it with local people. The staff spoke english, the prices are average.",May 2019,Al Quds,https://www.tripadvisor.com/Restaurant_Review-g293986-d1947998-Reviews-Al_Quds-Amman_Amman_Governorate.html,"Amman, Jordan",restaurants,4.0,4.0
Nice peace of history in the heart of Amman,"Great ruins to visit in the center of Amman. It can be pretty hot during the day, so plan ahead. Accessible with Jordan pass",May 2019,The Citadel,https://www.tripadvisor.com/Attraction_Review-g293986-d544498-Reviews-The_Citadel-Amman_Amman_Governorate.html,"Amman, Jordan",attractions,4.0,4.5
Great Hostel with good location,"Stayed here for 2 nights, the social life of the hostel is good, table tennis, pool and a bar helps you make new friends. Breakfast wasnt big deal, but enjoyed the pencake morning. Location is OK, walking distance from the harbour.
bar closes at 10pm (I think), so sleep quality is also OK",February 2019,Big Blue Backpackers,https://www.tripadvisor.com/Hotel_Review-g312659-d472352-Reviews-Big_Blue_Backpackers-Cape_Town_Central_Western_Cape.html,"Cape Town Central, South Africa",hotels,4.0,3.5
Nice view if the weather is clean!,"The Natural Park is not the cheapest, and if the weather isnt clear, you dont see a thing. But if you are lucky enoght, you can easily spend a day within the gates, in that case yo will see nature as its best :) In that case, the entrance fee is OK :)",February 2019,Cape Point Nature Reserve,https://www.tripadvisor.com/Attraction_Review-g312659-d5978740-Reviews-Cape_Point_Nature_Reserve-Cape_Town_Central_Western_Cape.html,"Cape Town Central, South Africa",attractions,4.0,4.5
Great place to hike and seals,"Stayed in Hout Bay for a couple of nights. Chapmans peak drive and hike are amazing, and the starting point for the seal island is from here.
Amazing place",February 2019,Hout Bay,https://www.tripadvisor.com/Attraction_Review-g312659-d310922-Reviews-Hout_Bay-Cape_Town_Central_Western_Cape.html,"Cape Town Central, South Africa",attractions,5.0,4.5
Fine restaurant with good location,"We had a nice dinner here with friends, we tried different meal, everyone was satisfied. One of us asked pasta with no chili, but received it with extra chili :D But we told the waiter and they prepared a new one for us.
Prices are OK, the restaurant itself is OK, food is delicion.",February 2019,Greek Street,https://www.tripadvisor.com/Restaurant_Review-g469392-d1755306-Reviews-Greek_Street-Hout_Bay_Western_Cape.html,"Hout Bay, South Africa",restaurants,4.0,4.0
